feature	ATF3	CTCF	E2F1	EGR1	FOXA1	FOXA2	GABPA	HNF4A	JUND	MAX	NANOG	REST	TAF1
MAX_top2_+-11	0.000997440377052445	0.0014248571528116	0.000929209001730183	0.000914079021929779	0.00169288703786536	0.00153215728405207	0.00137109490875028	0.000928527690694978	0.00129231473744084	0.00118629430227032	0.00125344753096864	0.00116111303354173	0.00103541134830228
MAX_top2_+-13	0.00117786894697621	0.00143776917522386	0.00120156071722492	0.00160052536441902	0.00169792983894068	0.00184103626109065	0.001586496331602	0.00142990136796103	0.00138511091000892	0.00121988875839722	0.00140857194997692	0.00154545632404224	0.00125194687587739
MAX_top3_+-0	0.000956331875977812	0.00141328105993219	0.00145718718923328	0.00179556810942285	0.00138666487879576	0.00153978079941414	0.00148811344300355	0.00117319996985984	0.00150324863901806	0.00205364559448207	0.00118272360713914	0.00102866791530148	0.00100414619651048
MAX_top3_+-1	0.00291965112619175	0.00185975129765834	0.00218810364689872	0.00304267169596981	0.00163967623564847	0.00135975388758076	0.00203080305194842	0.00126264849827035	0.00149663510106345	0.00530307144982864	0.00187511574054334	0.00186166328984299	0.00159013606028436
MAX_top3_+-3	0.00149898177652044	0.00128773053613603	0.00175032335899136	0.00166608645598955	0.00152067667196264	0.00152030751522437	0.00183326535052605	0.00105969320357667	0.00129611220832575	0.00706336253989062	0.00217139537382524	0.00171130729525588	0.00126423779497417
MAX_top3_+-5	0.0010745133796521	0.00119932955965297	0.0017670808224331	0.00115990660997869	0.0016599055268222	0.0014353133179789	0.00142892665731661	0.000976259234634315	0.00126282480246603	0.00206592356971842	0.00192088144766275	0.00127864710327437	0.00134654922827317
MAX_top3_+-7	0.000706124496384689	0.00102093512952368	0.00226262409876017	0.00133586051803968	0.00143984663757642	0.00133129631869196	0.00107235001097179	0.00152216471020265	0.00119958322836332	0.00119139605805331	0.00131347507620811	0.0010797242310894	0.00104294974889047
MAX_top3_+-9	0.00101414799074413	0.00119494188446221	0.000834138869119411	0.00128133490887503	0.00127777996069678	0.00132005030035934	0.00106988227403552	0.00116718541039167	0.00121256093697878	0.00113215777874883	0.00122165102858391	0.0012848214673401	0.00109434610981455
MAX_top3_+-11	0.0013763289803273	0.00116074838422663	0.00106418421176348	0.00122121073626239	0.00126514391457226	0.0014445228437521	0.00127314539371099	0.00118202934315911	0.00130381306915621	0.00126095909337348	0.00165937850952482	0.00100017928567731	0.00144884508526707
MAX_top3_+-13	0.0012275303897223	0.00129060726716112	0.000927433055498748	0.0014703822973112	0.00156380187202888	0.00155819985096051	0.00119507728107797	0.00124780456550293	0.00128697764518993	0.00110671447967412	0.00218179911902988	0.00107314496185756	0.00126436167341154
MAX_top4_+-0	0.00196911413204915	0.00183479476653929	0.00151669531560177	0.00183744016672031	0.00120958597243508	0.00155578484898015	0.00238462915377415	0.000949386182930565	0.00168348780560826	0.00225403084885306	0.00132773691432816	0.00167406907457695	0.000961949135269407
MAX_top4_+-1	0.00263921039721866	0.00228203841235571	0.00233327266380333	0.00204609714470773	0.00155875907095357	0.00154431358957339	0.00277638419557056	0.00143873074126029	0.00162984318088173	0.00473242753133049	0.00196337432863753	0.00232406834455533	0.00144288475265237
MAX_top4_+-3	0.00139029010269109	0.00133483824346307	0.00206288456758138	0.00200480648418302	0.00170807352796376	0.001547557583123	0.00226999356440551	0.000949386182930565	0.00140402291778898	0.00649352697680381	0.00146889212860178	0.001617756827647	0.00143374904779182
MAX_top4_+-5	0.00138763591191797	0.00131077593565257	0.00128614030380237	0.00134628628108259	0.00155110773903191	0.001435917068474	0.00145223163310683	0.00182979739788024	0.0013347824905729	0.0024401987142832	0.00175476801667902	0.0011401503082211	0.00115198066386651
MAX_top4_+-7	0.00121646101866977	0.00134135697444093	0.00186525620658943	0.00120631650465019	0.00173085326311138	0.00149381446616765	0.00149885027835692	0.00102079103293659	0.00119406023451582	0.00141108023884298	0.0017018713904996	0.00127590621471227	0.00146619424472121
MAX_top4_+-9	0.0011884319554471	0.00119923523442746	0.00123619167034652	0.0014245031373627	0.00161188274286177	0.00163156952045243	0.00109932217987009	0.000934542250163137	0.00122816037963315	0.00128007780105403	0.00149355771192648	0.00101830134012965	0.00114455019026467
MAX_top4_+-11	0.000797531435565112	0.0012918071927279	0.000897221080554154	0.00135900115413916	0.00162959063349784	0.00155737085939128	0.00121810631240323	0.00137615526455353	0.00135432321239244	0.00104327811723714	0.00134854440473747	0.0012768315318166	0.00113679616447636
MAX_top4_+-13	0.000791471538361211	0.00131187041598868	0.00100907948488932	0.00126515307802548	0.00173835937785191	0.00163111903830414	0.00119665317333488	0.00151052052307229	0.00139503376227929	0.00133367741426269	0.00192058881427735	0.00109184887349263	0.00128321234028449
NANOG_top1_+-0	0.00144708925218856	0.00133772473744724	0.00131307493284272	0.0014588012828244	0.00168787328022627	0.00181756196450939	0.00184694642800914	0.00171066100393487	0.00132848115194339	0.00100404571149093	0.00366109499283632	0.00190044747558743	0.00157048964215176
NANOG_top1_+-1	0.00178781321776268	0.00170377992003044	0.00256217402333339	0.00202238760683512	0.00218879510598393	0.00238949753079472	0.00242407415717401	0.00166894401946369	0.00140406055834689	0.00163273636928866	0.0106667831215886	0.00257862943582633	0.00200626235235939
NANOG_top1_+-3	0.00180610521276805	0.00172512650667111	0.00197214619054765	0.00162672282674656	0.0021483655670727	0.00224056843090467	0.00202250109638459	0.00210454247438592	0.00158671859177256	0.00149934220767371	0.00391932510482963	0.00178454642828936	0.00183079178490128
NANOG_top1_+-5	0.00146552713032995	0.00170262555646823	0.00190205368162515	0.00122448860155633	0.00205970994014746	0.00227461302259612	0.00163347309646148	0.00086876702781931	0.00144584478236869	0.00114917525068783	0.00173366789288433	0.00143365871338536	0.00132894457469347
NANOG_top1_+-7	0.00119304575370487	0.00146494815773954	0.00142128760819434	0.00167564231945494	0.00162460591929498	0.00205631526560566	0.00146526714081257	0.00115835603709241	0.00158972444672541	0.000936194726915203	0.00216812254768062	0.00105032204141082	0.00125541146760915
NANOG_top1_+-9	0.0014551163093331	0.00146757664878787	0.00110942374180102	0.00152760502716954	0.00153597933580595	0.00212885594352833	0.00127556470576276	0.00120608758103175	0.00164267790967698	0.00115409057153891	0.00215386070956055	0.00141599473208963	0.00145751967717543
NANOG_top1_+-11	0.00090403127046695	0.00157102265392231	0.00111651891104749	0.00130369812809521	0.00163718387854704	0.00190640390579956	0.00133558566068007	0.00147763291190037	0.00172562041651647	0.00118923412541654	0.00191047770245809	0.00116824029737536	0.0010252811072418
NANOG_top1_+-13	0.00155502565804121	0.00171474540373184	0.00209648295455087	0.00176126442480356	0.00195859252771505	0.00211587064643778	0.00206353484035229	0.00158512511871537	0.00179087838374823	0.00137241323115085	0.00242576739290314	0.00151867739298503	0.0016817052305464
NANOG_top2_+-0	0.00127673953650757	0.00125621566210962	0.00185309878044533	0.00140933493529888	0.00122978622017259	0.00125226765367007	0.00170835906805852	0.00098508860793358	0.00108334863258822	0.00102615415802346	0.00192801236672277	0.00113590395502121	0.00142772010988713
NANOG_top2_+-1	0.00117944560494211	0.00139439762993404	0.00233795757285969	0.0012343124647819	0.00165993457025843	0.0017502297999684	0.00244360582803241	0.0011254684259205	0.00123179670617966	0.00178306032323271	0.00286764560014485	0.00168800300700228	0.00115698562426192
NANOG_top2_+-3	0.00124096616874906	0.00119792109755892	0.00210693372753959	0.00134977916364816	0.00137904259031033	0.00151751400382305	0.00154505014810878	0.00089564007952306	0.00119474369996176	0.00130427587467777	0.00148286133333645	0.00161315491751776	0.00132802608311185
NANOG_top2_+-5	0.00117966664664254	0.00118225699486616	0.0014490196807901	0.00118517998845866	0.00169540843840302	0.00156356163268901	0.00157710090331691	0.00084189397611556	0.00147980100836176	0.00150191354696036	0.00157141255481603	0.00113047826947483	0.00109970775133138
NANOG_top2_+-7	0.00112047259985771	0.00123309385109897	0.00124288858739956	0.00122542267760452	0.0012323657075827	0.00154717907370205	0.00114358973512811	0.00124780456550293	0.00140042203040971	0.000917011514606253	0.00177616077385911	0.0011840726005755	0.00100366954267092
NANOG_top2_+-9	0.000758624412043817	0.00137265405928013	0.00110764779556958	0.000885233314127998	0.00172827377570127	0.0016915034107055	0.00146561899579531	0.00111945386645233	0.00124632225108535	0.00102136162270913	0.00179726089765381	0.00093562967753303	0.00110563052857609
NANOG_top2_+-11	0.00102179314153625	0.00125251449935842	0.000840295308734452	0.00103849958435078	0.00141196601448103	0.00182925846499029	0.00126625654465044	0.0015462229480753	0.00129923048729994	0.000852144432946536	0.00128851685949801	0.00114026143091468	0.00110949752950743
NANOG_top2_+-13	0.00125537639081581	0.00145710276304785	0.00100002966113202	0.00118954305421497	0.00159672529619959	0.00142768980261685	0.00135799221725242	0.00120608758103175	0.00132134604544053	0.0010442343931683	0.00207986395958643	0.00129561420253061	0.00139360339971334
NANOG_top3_+-0	0.00107942451432756	0.00139848441817735	0.0029929152072289	0.00282861685099656	0.00116654790267752	0.00124645538979329	0.00282467899064197	0.00068065566589305	0.00118954311814513	0.00194385541976329	0.00147958850719182	0.00169893223824451	0.00126981378765679
NANOG_top3_+-1	0.00129107380113127	0.00136902862225539	0.00521388247669707	0.00169323234408402	0.00131076147173994	0.0018863268711147	0.0045196221468895	0.000827050043348131	0.00148539259664946	0.00190165975139963	0.00169801329758419	0.0019288647338831	0.00134283496481175
NANOG_top3_+-3	0.00138864455628765	0.00121648131922874	0.00341077116358365	0.00114629242364729	0.00141196601448103	0.00135054436180757	0.00202295884424405	0.000659797173657463	0.00174025878789878	0.00182755768341277	0.00148286133333645	0.00147412918141687	0.00131188194870155
NANOG_top3_+-5	0.00114874781335552	0.00118807350976234	0.0022510767922128	0.00135819249844142	0.00109571634013325	0.00132125780134953	0.00146345223609327	0.000504573422903115	0.00112304188735991	0.00121180051536764	0.00140529912383231	0.00116502880762979	0.00117826246448626
NANOG_top3_+-7	0.000547189132011102	0.00102919277698558	0.00112161197622777	0.0014048434986849	0.00124245130973334	0.00132782708406821	0.000967437270742403	0.000889625520054897	0.00134325948275426	0.000863262711073866	0.00154645433810592	0.000898903114629603	0.00105782973677189
NANOG_top3_+-9	0.000776541201134969	0.00110082645400419	0.00087556057581472	0.00103908869687095	0.00144488943865174	0.00150807923697572	0.0013701577348302	0.00124460481986587	0.00117753401714632	0.00101949543055791	0.00127840574767875	0.000895638612293978	0.00093044498072821
NANOG_top3_+-11	0.000823703800278411	0.00105863698279076	0.00117030094652824	0.00126682710298685	0.00139428716728119	0.00145010986655473	0.00143079476698187	0.00130756522837859	0.00108299135669621	0.00106346912095796	0.00097797538809605	0.000929637139078928	0.000996655192549513
NANOG_top3_+-13	0.000730216953959161	0.00123197918936682	0.00075525350255702	0.000960210827780942	0.00149294126604839	0.00148422643097351	0.00144852413017398	0.000740416328768713	0.00145771249120124	0.00109086349713144	0.00144036845236167	0.00140616109910721	0.00116105713907741
NANOG_top4_+-0	0.000997136829224306	0.00239665205269526	0.00231907336054843	0.00254300163947368	0.00149543362314983	0.00145116409919811	0.00356547509744826	0.00109258081474858	0.00131659354245306	0.00152049849849557	0.00165254022385018	0.00141984206989901	0.00146025752705541
NANOG_top4_+-1	0.00140828319869758	0.00205615188778925	0.00181666768673035	0.00138411409840158	0.00164976183779911	0.00208424105672671	0.00281332880114811	0.00086876702781931	0.00148871663821475	0.00168741428511958	0.00235206327631441	0.0016663275452595	0.000945616533985413
NANOG_top4_+-3	0.00120079805578791	0.00140408920647031	0.00190413533178056	0.00110612165380214	0.00144242612498653	0.00164938482150372	0.00173482842169356	0.00102399077857366	0.00135396833849035	0.00147240304471574	0.00179042261197917	0.00131061757551151	0.00114637844725648
NANOG_top4_+-5	0.000884155421163015	0.0011791587357267	0.00171781950382196	0.00113608866403	0.00175099542397643	0.00139100496787089	0.00108524690469612	0.00103000533804182	0.00115218399975971	0.00149880672606647	0.00171613322861965	0.000890908874867047	0.000883537087031141
NANOG_top4_+-7	0.0007240262469508	0.00117725444161213	0.00136887465107232	0.00107856896370143	0.00155626671385214	0.00150566423499536	0.000918151934665717	0.00072838720983239	0.00119904951243879	0.00106065869708141	0.00153932341904589	0.000859961695193902	0.000814851411093982
NANOG_top4_+-9	0.000846026004703921	0.00109264030912854	0.00115988865833292	0.00116252939189718	0.0016498489681078	0.00151811775431815	0.00123573918944502	0.000829864857179233	0.00131306670879511	0.00103269391268903	0.0014055917572177	0.0010416739172532	0.000974953503158165
NANOG_top4_+-11	0.00118352080062004	0.00107077220573405	0.000632982810026534	0.000848106873732385	0.00129056122400245	0.00136753067128963	0.000988653132538039	0.000632924121953709	0.00179549896210477	0.000970923580348306	0.00120055090478922	0.00132204623773973	0.00101765179545533
NANOG_top4_+-13	0.00101111979955462	0.001310921383036	0.00135713305756288	0.000997457382590197	0.0017838898047109	0.00172380872363901	0.00155854328296642	0.000719557836533127	0.00134539501114122	0.000979635298236568	0.00122165102858391	0.00124422684362389	0.00116912845271827
REST_top1_+-0	0.000795558115939971	0.0016916907775533	0.00074085129666079	0.00121780411296414	0.00160428949781257	0.00176245807821705	0.00117441492851688	0.00251326787760439	0.0013422081688349	0.00137817085884518	0.00222756482614928	0.0097696986993731	0.00133541061486269
REST_top1_+-1	0.00117635725004275	0.00202035439017395	0.00136048866130513	0.00205274415786239	0.00194844883869196	0.00217157828322521	0.00208140278821729	0.00299096824880376	0.00180531414414804	0.00186485061381789	0.00251016788808192	0.0481647284952765	0.0021935333693385
REST_top1_+-3	0.00101334622581415	0.00185189209425979	0.00156015889940787	0.00146710574264924	0.00180933615757731	0.0022592127235252	0.00189602287754627	0.00130756522837859	0.0016036056269501	0.00237635613167538	0.00184659206430322	0.0146162389164508	0.00156834767606733
REST_top1_+-5	0.000838132680035831	0.00172838454161258	0.00107699779538695	0.00114553060963331	0.00193824706279641	0.00201306114814102	0.00175885684551511	0.00156426662647979	0.00136639035344539	0.00154001804819327	0.0021184987476458	0.0061842724829272	0.000883391248119401
REST_top1_+-7	0.00117731929017858	0.0015587559893729	0.00084523056998751	0.00106049845889221	0.00183205780585246	0.00207677080971145	0.00157424651583468	0.00134326765338161	0.00138455388274331	0.00134458725909714	0.00185728844289327	0.00194550530458349	0.00157688598237574
REST_top1_+-9	0.0011364509580188	0.0017029721321782	0.00115738456162214	0.00194724375066659	0.0017510825542851	0.00213692994103868	0.00153044882132454	0.00156708144031089	0.00144757593737023	0.00138229529462678	0.0023021468428942	0.00285950327053451	0.00132485562985265
REST_top1_+-11	0.00118774343611791	0.0016375592438321	0.0012480357160559	0.00140390096859726	0.00168274334884227	0.00207194080575071	0.00181222680620974	0.00182096802458098	0.00148828979408929	0.00137954287139319	0.00212919512623585	0.0022983002319654	0.00155481834933261
REST_top1_+-13	0.00129477472548167	0.00192515372427511	0.000810943805583279	0.00153314425517958	0.00212558583192509	0.00251736733608389	0.00192053049506797	0.00207485460885107	0.0014809477759976	0.00149544819351895	0.00225965396191942	0.00481651723739656	0.00151506774641382
REST_top2_+-0	0.00100140508976265	0.00137833617275912	0.000915018663237245	0.00119182668620034	0.00160173905383869	0.00150166322260385	0.00131862592438403	0.00197900658916642	0.000920119712221033	0.000984306015210805	0.00153605059290127	0.00395833267974529	0.00106347286349392
REST_top2_+-1	0.00137749314768525	0.00182002112790349	0.00294776951371203	0.0018746431111551	0.00160437662812125	0.00164379779870108	0.00227293999168852	0.00238811692419086	0.00139601723340914	0.00146623943017344	0.00225252304285939	0.00786307263653442	0.00119732631213666
REST_top2_+-3	0.00106162478800251	0.00132650653376528	0.00168622948575668	0.00127775997664427	0.00162701114608773	0.00156038961186674	0.00176405146281746	0.00101196165963733	0.00129260590600197	0.00198760989764949	0.00148999225239648	0.0021674861881101	0.00116312935656611
REST_top2_+-5	0.00120166133061123	0.00146389985549179	0.00138868956742159	0.00156408627384783	0.00152076380227132	0.00176608058118761	0.00142044733805589	0.00116718541039167	0.00115208783207156	0.00106127598967088	0.00151109237619117	0.00132295150272393	0.00141488312771258
REST_top2_+-7	0.00130449069144134	0.00130260853124942	0.00089981901378561	0.00125136680005575	0.00149801311055993	0.00133182809645971	0.0015564305061058	0.000844708789946658	0.000953460330460207	0.0012760805816818	0.00130634415714808	0.00093411225454714	0.000736742782288076
REST_top2_+-9	0.0011853537573802	0.00132192620738764	0.00096582776848651	0.00127722272477766	0.00140185136889416	0.00147615243346317	0.00120388746093902	0.000904469452822325	0.00115242234448369	0.0010916960993011	0.00240139444296382	0.00113871604015944	0.00106167171472455
REST_top2_+-11	0.00112240888554602	0.00118396880442785	0.00070974804164012	0.00146536355869524	0.00132852744924847	0.00139643872232672	0.0013879696257351	0.00117319996985984	0.00102426418416237	0.00112915870238712	0.00139460274524226	0.000829017236852754	0.0010861436630359
REST_top2_+-13	0.00111328186592238	0.00118211161711049	0.00118065788299628	0.00130671805721547	0.0014423970815503	0.00163534529176979	0.00137586944590149	0.00149567659030486	0.00110575364191899	0.001082265188034	0.00137350262144757	0.000959050052817321	0.00105858102634915
REST_top3_+-0	0.000862063041389132	0.00163347837151545	0.00139239832464315	0.00125732737761261	0.00163205394716305	0.00143788158830608	0.00150711183737586	0.000770104194303567	0.00107474888001378	0.00107849222074297	0.00174822236438979	0.00379060031513377	0.00103305596007843
REST_top3_+-1	0.00122668604573093	0.00178822496492362	0.00126776610972913	0.00118096944505099	0.00132594796183836	0.00143169081500835	0.002206755630047	0.00200267989523311	0.00112258321315269	0.00189814457052236	0.00178329169291915	0.00766855221044975	0.00145479589843234
REST_top3_+-3	0.00104067790900528	0.00138902624284872	0.00182060354095521	0.00113551759957944	0.00129302453766765	0.00137077466483923	0.00200822766833794	0.000815020924411805	0.00128651364996868	0.00224729725307086	0.00136993716191755	0.00223819594429728	0.0015978987513465
REST_top3_+-5	0.00127875416798946	0.00105849721189249	0.00132319709579674	0.000979071923712875	0.00123743755209425	0.00103374465560546	0.00163790883801871	0.00098508860793358	0.000962562411622394	0.00149037189912134	0.00139460274524226	0.0011641139636205	0.00114172849693909
REST_top3_+-7	0.000840234148043388	0.00110027735377399	0.000782351261194105	0.00117976809178167	0.00126265155747084	0.00141221753081859	0.00128513338861294	0.00113429779921977	0.000981113121816293	0.00103770390884819	0.00102759918813086	0.00129291460981872	0.000883187567067464
REST_top3_+-9	0.000934790111632121	0.0010503730745492	0.0010573393947137	0.00110840520130436	0.00119184903836279	0.00140043973471822	0.00108913562433158	0.000949386182930565	0.00101152526667698	0.00100500991417996	0.00138419900003761	0.00101380497199355	0.000869397638228062
REST_top3_+-11	0.000767408305179143	0.00106784095830446	0.000829804762701127	0.00135706833099654	0.00125253691188397	0.00113202136374296	0.00126627805043204	0.0011254684259205	0.00101769524202984	0.00093580040545786	0.00107009206910564	0.0010453621386943	0.000599781448920578
REST_top3_+-13	0.000736758920385316	0.00104945265519772	0.000810255428148545	0.00117556108861112	0.00164729852413391	0.00147177291165072	0.00115036448976774	0.00152856420147677	0.000990863170692283	0.00103705839064962	0.00127840574767875	0.00119451059978273	0.00135970477339724
REST_top4_+-0	0.00100580446664637	0.0021760570122128	0.00100874426093391	0.0010246706084313	0.00148537706443541	0.0012490956328478	0.00263584151180354	0.00157911055924721	0.00142256517256782	0.00146382306657144	0.00168760955237953	0.00266364065648655	0.00065991199506734
REST_top4_+-1	0.000766284478427294	0.00194599940297147	0.00137747983567087	0.00138918521922945	0.00174847402343877	0.00146754665818507	0.00302736162440575	0.00237007324578637	0.00155476914259187	0.00206974637155694	0.00166680206197024	0.00504998880010162	0.00143896265699895
REST_top4_+-3	0.000471531523816609	0.00135515973705282	0.00168755217715009	0.00147462584851883	0.00144233899467785	0.00145735487249584	0.00291794476103883	0.00200587964087017	0.00110834366905356	0.00323963030314354	0.00173366789288433	0.00242787956550917	0.00154554438218191
REST_top4_+-5	0.000771808584848325	0.00117269565035819	0.00220337293850909	0.00127125148426234	0.00144236803811408	0.0014148577738731	0.0018442874058357	0.00105969320357667	0.00128487343177569	0.00198225607120979	0.00140886458336232	0.00181409545901904	0.000824337450673348
REST_top4_+-7	0.000900717798032078	0.00125074685612185	0.00100441015451563	0.00107228009188083	0.00136385610021192	0.00122335960263298	0.00109501158906268	0.000638938681421872	0.000994853626983905	0.00101008952579404	0.00120768182384924	0.00209675004090163	0.000852041558619205
REST_top4_+-9	0.000897135581692807	0.00117398972698669	0.00144635245448259	0.000955891493052827	0.00120451412792354	0.00148264042056237	0.00123624185485215	0.00084189397611556	0.00106503706441297	0.000988294753520803	0.00123591286670397	0.00179572011639137	0.000749806801784084
REST_top4_+-11	0.00100395011544414	0.00109587322000495	0.000873518698703924	0.000971130012546741	0.00129557498164154	0.00117769048318797	0.00103740510568733	0.00102399077857366	0.000855090947554403	0.0010777978120323	0.00123591286670397	0.0013211190892091	0.000990371846295933
REST_top4_+-13	0.0010169957698992	0.00113340544468045	0.00101922584220528	0.00140563004468121	0.0013967504809464	0.00166485709330197	0.0011864569768101	0.00105086383027741	0.00135943331559453	0.001179721437056	0.00140202629768769	0.000955047264816022	0.00115874888475484
TAF1_top1_+-0	0.00144718678460474	0.00215861491423406	0.00192439723812982	0.00261809078268313	0.00156377282859266	0.00132382607167671	0.00226258382980489	0.00102079103293659	0.00136675002304299	0.00139867870040577	0.00168433672623491	0.00148205818392109	0.00216742701808754
TAF1_top1_+-1	0.00229739711490319	0.00221442268479925	0.00493534279979727	0.00414608879314737	0.00187761727614769	0.00171920396075242	0.00312664129124677	0.00181495346511282	0.00141931334220228	0.00313168234972797	0.00245399843575786	0.00220897735121951	0.00405409928324701
TAF1_top1_+-3	0.00106353103742905	0.00128336860756528	0.00532521633135958	0.00297578051709907	0.00164225572305859	0.00155473061633677	0.00317409671624269	0.00108055169581226	0.0015207752659483	0.00303247556854566	0.00186798482148332	0.00178471654712269	0.00470104292983766
TAF1_top1_+-5	0.00107347981246528	0.00139703450002975	0.00513917269911838	0.00151983372866944	0.00139932996835651	0.00148060392800296	0.00224774718183756	0.00100914684580623	0.00131702901577297	0.00227701876071763	0.00219991905006536	0.00188017077353917	0.00283942881828538
TAF1_top1_+-7	0.000640568206626828	0.00126573251700201	0.00239039272258509	0.0011351041883077	0.00140182232545794	0.00159752492876099	0.00138308723354281	0.000904469452822325	0.00110084800634108	0.00154975236175689	0.00154674697149132	0.00131111096348447	0.00207688029584999
TAF1_top1_+-9	0.00108709532981457	0.000992997160371888	0.00177579307139376	0.0011996657990483	0.00142973199198956	0.00151373823250569	0.00153618909069909	0.000889625520054897	0.000943318694132722	0.00156995633760298	0.00128167857382337	0.00109699551937057	0.00164769166486264
TAF1_top1_+-11	0.000794544513528789	0.0010732481563473	0.00175800445347262	0.0010851678937326	0.00167761341745827	0.00135975388758076	0.00163254651563834	0.00123897519220367	0.00101341299105995	0.00107277040271173	0.00134883703812286	0.00105930853045622	0.00159693793760858
TAF1_top1_+-13	0.00136199025550551	0.00127209805485816	0.00187635452137824	0.00144072767613692	0.00148789846497307	0.00159948944859307	0.00171503159289823	0.00128069217667484	0.00126396637233502	0.00130785215659805	0.00123947832623398	0.00122093590406729	0.00135467825153101
TAF1_top2_+-0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-1	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-3	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-5	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-7	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-9	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-11	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top2_+-13	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top3_+-0	0.00168595473167571	0.00230465781897628	0.00550765237032796	0.0039019170025147	0.00144993223972706	0.00114643940289785	0.00353099525358162	0.00146841860679514	0.00142614438326992	0.00262803182132407	0.00223498837859471	0.00275349620869094	0.0026084076187008
TAF1_top3_+-1	0.00217451646152853	0.00257091598060687	0.011438415480115	0.00618902886646868	0.00169027850701902	0.00135794263609548	0.00609570502582472	0.00168941757989332	0.00176532608606119	0.00604767908984527	0.00341443915958923	0.00362091794531187	0.00630542103996203
TAF1_top3_+-3	0.00138709021520494	0.00130621510742577	0.012541877069263	0.00511387042069343	0.00135632094203517	0.00127913921214775	0.00535659359209814	0.00264481832229204	0.00142841621459806	0.00824781812274751	0.00168433672623491	0.00283436096590104	0.00954689221246419
TAF1_top3_+-5	0.00137977265537054	0.00140702496214555	0.00768899441925974	0.00198329006561828	0.0012980963821792	0.00110696105675057	0.0033710851182222	0.000862752468351147	0.00145436988509105	0.00369112231141913	0.00187155028101333	0.00175631712114355	0.00595921113612781
TAF1_top3_+-7	0.000917797771701591	0.000956212443701189	0.00518900236252307	0.001571517116459	0.00137910067718278	0.00113722987712466	0.00193492877886252	0.000809006364943646	0.0012268323369798	0.00223618897122004	0.00227035034050947	0.0011996853996658	0.00248067078781297
TAF1_top3_+-9	0.000600747500609406	0.00108475412351154	0.00324884538140267	0.00135372399595712	0.00100456835610657	0.00129755826369413	0.00166600239866752	0.000659797173657463	0.00102825710293709	0.0016281199950453	0.00171613322861965	0.0011474949922945	0.00209699001577917
TAF1_top3_+-11	0.000694418114385707	0.000927632793774839	0.00190623127236742	0.00112381862954019	0.00107287851811318	0.00116530893659251	0.00149077641206077	0.000668626546956724	0.00106888297789992	0.00117829159736687	0.00122878194764394	0.000992176179224201	0.00217150691375667
TAF1_top3_+-13	0.000885592077655528	0.00120791783189971	0.00358671943763638	0.00163402572029701	0.00159411676535325	0.00143229456550344	0.00135077029682648	0.000931342504526076	0.00122902904793765	0.0013503124602124	0.00142312642148237	0.00126944314446148	0.00169366401935919
TAF1_top4_+-0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-1	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-3	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-5	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-7	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-9	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-11	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1_top4_+-13	0	0	0	0	0	0	0	0	0	0	0	0	0
mean_0	0.00966280763556554	0.00819120139265484	0.00968736196888572	0.0117263826805413	0.00666214045151037	0.0037369511673995	0.00808971523229165	0.00707733212618719	0.007056904569434	0.00674466171376365	0.0108825203526071	0.0105565741546543	0.0116801001246558
mean_-1	0.00989602102021587	0.0069329167105141	0.00872767541041426	0.00928764097816106	0.00799829018924427	0.00466342550727628	0.00597356608040882	0.00829583375796123	0.00704147672538538	0.00623012701171391	0.0117264714454895	0.00642824900329729	0.00985143023633525
mean_+1	0.00753450735507821	0.00733070504187443	0.00797858069831352	0.00881717692331035	0.00788972474894381	0.00458039582986288	0.00530633376010159	0.00890149989640522	0.00745046196890568	0.00559310578917271	0.012474447764447	0.00640510286397197	0.00748136320712329
mean_-3	0.013784617321865	0.00393636879088841	0.0100520084637316	0.0101750952846346	0.00737833975636455	0.00734255397199396	0.006824825391896	0.00885581330268507	0.010851157714296	0.0158196456929549	0.00566725483583402	0.00395262934504931	0.0139270819417673
mean_+3	0.016951312565524	0.00419353738054256	0.00978186871794775	0.0116515529516653	0.00768447478512548	0.00648272675054361	0.00823315635636193	0.00665939241786349	0.0141184176657152	0.0189846782828567	0.00716051991437512	0.00552835936407399	0.01618446670313
mean_-5	0.00876031846031181	0.00395076038833042	0.00908011373955091	0.00575742078411967	0.00263662230326962	0.00299472066992961	0.00508879831002103	0.00195814809693084	0.00596088159333388	0.0102755064820597	0.00208313678573105	0.00220150239261084	0.0117305963916371
